plate_number,starting_price,min_increment,current_offer,offers_number,time_to_go_label,time_to_go_seconds,listing_type,source_file,scraped_at,scraped_date
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260415_145704.csv,2026-04-15 14:57:04,2026-04-15
TI 76598,300,,,,N/A,,fixed_price,carie_auktion_side_20260415_145704.csv,2026-04-15 14:57:04,2026-04-15
TI 8616,,,4000,7,22.04.2026,0,auction,carie_auktion_side_20260415_145704.csv,2026-04-15 14:57:04,2026-04-15
TI 94208,300,,,,N/A,,fixed_price,carie_auktion_side_20260415_145704.csv,2026-04-15 14:57:04,2026-04-15
TI 10443,,,800,1,22.04.2026,0,auction,carie_auktion_side_20260415_185759.csv,2026-04-15 18:57:59,2026-04-15
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260415_185759.csv,2026-04-15 18:57:59,2026-04-15
TI 196961,,,600,0,19.04.2026,0,auction,carie_auktion_side_20260415_185759.csv,2026-04-15 18:57:59,2026-04-15
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260415_185759.csv,2026-04-15 18:57:59,2026-04-15
TI 47651,400,,,,N/A,,fixed_price,carie_auktion_side_20260415_185759.csv,2026-04-15 18:57:59,2026-04-15
TI 520,,,18100,16,19.04.2026,0,auction,carie_auktion_side_20260415_185759.csv,2026-04-15 18:57:59,2026-04-15
TI 58792,350,,,,N/A,,fixed_price,carie_auktion_side_20260415_185759.csv,2026-04-15 18:57:59,2026-04-15
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260415_185759.csv,2026-04-15 18:57:59,2026-04-15
TI 76598,300,,,,N/A,,fixed_price,carie_auktion_side_20260415_185759.csv,2026-04-15 18:57:59,2026-04-15
TI 8616,,,4100,8,22.04.2026,0,auction,carie_auktion_side_20260415_185759.csv,2026-04-15 18:57:59,2026-04-15
TI 94208,300,,,,N/A,,fixed_price,carie_auktion_side_20260415_185759.csv,2026-04-15 18:57:59,2026-04-15
TI 10443,,,800,1,22.04.2026,0,auction,carie_auktion_side_20260416_185521.csv,2026-04-16 18:55:21,2026-04-16
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260416_185521.csv,2026-04-16 18:55:21,2026-04-16
TI 196961,,,650,1,19.04.2026,0,auction,carie_auktion_side_20260416_185521.csv,2026-04-16 18:55:21,2026-04-16
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260416_185521.csv,2026-04-16 18:55:21,2026-04-16
TI 47651,400,,,,N/A,,fixed_price,carie_auktion_side_20260416_185521.csv,2026-04-16 18:55:21,2026-04-16
TI 520,,,18300,18,19.04.2026,0,auction,carie_auktion_side_20260416_185521.csv,2026-04-16 18:55:21,2026-04-16
TI 58792,350,,,,N/A,,fixed_price,carie_auktion_side_20260416_185521.csv,2026-04-16 18:55:21,2026-04-16
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260416_185521.csv,2026-04-16 18:55:21,2026-04-16
TI 76598,300,,,,N/A,,fixed_price,carie_auktion_side_20260416_185521.csv,2026-04-16 18:55:21,2026-04-16
TI 8616,,,4500,9,22.04.2026,0,auction,carie_auktion_side_20260416_185521.csv,2026-04-16 18:55:21,2026-04-16
TI 94208,300,,,,N/A,,fixed_price,carie_auktion_side_20260416_185521.csv,2026-04-16 18:55:21,2026-04-16
TI 10443,,,800,1,22.04.2026,0,auction,carie_auktion_side_20260417_184035.csv,2026-04-17 18:40:35,2026-04-17
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260417_184035.csv,2026-04-17 18:40:35,2026-04-17
TI 196961,,,650,1,19.04.2026,0,auction,carie_auktion_side_20260417_184035.csv,2026-04-17 18:40:35,2026-04-17
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260417_184035.csv,2026-04-17 18:40:35,2026-04-17
TI 47651,400,,,,N/A,,fixed_price,carie_auktion_side_20260417_184035.csv,2026-04-17 18:40:35,2026-04-17
TI 520,,,18300,18,19.04.2026,0,auction,carie_auktion_side_20260417_184035.csv,2026-04-17 18:40:35,2026-04-17
TI 58792,350,,,,N/A,,fixed_price,carie_auktion_side_20260417_184035.csv,2026-04-17 18:40:35,2026-04-17
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260417_184035.csv,2026-04-17 18:40:35,2026-04-17
TI 76598,300,,,,N/A,,fixed_price,carie_auktion_side_20260417_184035.csv,2026-04-17 18:40:35,2026-04-17
TI 8616,,,4500,9,22.04.2026,0,auction,carie_auktion_side_20260417_184035.csv,2026-04-17 18:40:35,2026-04-17
TI 94208,300,,,,N/A,,fixed_price,carie_auktion_side_20260417_184035.csv,2026-04-17 18:40:35,2026-04-17
TI 10443,,,800,1,22.04.2026,0,auction,carie_auktion_side_20260418_183036.csv,2026-04-18 18:30:36,2026-04-18
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260418_183036.csv,2026-04-18 18:30:36,2026-04-18
TI 196961,,,650,1,19.04.2026,0,auction,carie_auktion_side_20260418_183036.csv,2026-04-18 18:30:36,2026-04-18
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260418_183036.csv,2026-04-18 18:30:36,2026-04-18
TI 47651,400,,,,N/A,,fixed_price,carie_auktion_side_20260418_183036.csv,2026-04-18 18:30:36,2026-04-18
TI 520,,,18300,18,19.04.2026,0,auction,carie_auktion_side_20260418_183036.csv,2026-04-18 18:30:36,2026-04-18
TI 58792,350,,,,N/A,,fixed_price,carie_auktion_side_20260418_183036.csv,2026-04-18 18:30:36,2026-04-18
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260418_183036.csv,2026-04-18 18:30:36,2026-04-18
TI 8616,,,4500,9,22.04.2026,0,auction,carie_auktion_side_20260418_183036.csv,2026-04-18 18:30:36,2026-04-18
TI 94208,300,,,,N/A,,fixed_price,carie_auktion_side_20260418_183036.csv,2026-04-18 18:30:36,2026-04-18
TI 10443,,,1000,2,22.04.2026,0,auction,carie_auktion_side_20260419_183157.csv,2026-04-19 18:31:57,2026-04-19
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260419_183157.csv,2026-04-19 18:31:57,2026-04-19
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260419_183157.csv,2026-04-19 18:31:57,2026-04-19
TI 47651,400,,,,N/A,,fixed_price,carie_auktion_side_20260419_183157.csv,2026-04-19 18:31:57,2026-04-19
TI 58792,350,,,,N/A,,fixed_price,carie_auktion_side_20260419_183157.csv,2026-04-19 18:31:57,2026-04-19
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260419_183157.csv,2026-04-19 18:31:57,2026-04-19
TI 8616,,,4500,9,22.04.2026,0,auction,carie_auktion_side_20260419_183157.csv,2026-04-19 18:31:57,2026-04-19
TI 94208,300,,,,N/A,,fixed_price,carie_auktion_side_20260419_183157.csv,2026-04-19 18:31:57,2026-04-19
TI 102222,,,1500,1,29.04.2026,0,auction,carie_auktion_side_20260420_184857.csv,2026-04-20 18:48:57,2026-04-20
TI 10443,,,1000,2,22.04.2026,0,auction,carie_auktion_side_20260420_184857.csv,2026-04-20 18:48:57,2026-04-20
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260420_184857.csv,2026-04-20 18:48:57,2026-04-20
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260420_184857.csv,2026-04-20 18:48:57,2026-04-20
TI 47651,400,,,,N/A,,fixed_price,carie_auktion_side_20260420_184857.csv,2026-04-20 18:48:57,2026-04-20
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260420_184857.csv,2026-04-20 18:48:57,2026-04-20
TI 776,,,9800,5,29.04.2026,0,auction,carie_auktion_side_20260420_184857.csv,2026-04-20 18:48:57,2026-04-20
TI 8616,,,4700,11,22.04.2026,0,auction,carie_auktion_side_20260420_184857.csv,2026-04-20 18:48:57,2026-04-20
TI 102222,,,1500,1,29.04.2026,0,auction,carie_auktion_side_20260421_185427.csv,2026-04-21 18:54:27,2026-04-21
TI 10443,,,1000,2,22.04.2026,0,auction,carie_auktion_side_20260421_185427.csv,2026-04-21 18:54:27,2026-04-21
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260421_185427.csv,2026-04-21 18:54:27,2026-04-21
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260421_185427.csv,2026-04-21 18:54:27,2026-04-21
TI 47651,400,,,,N/A,,fixed_price,carie_auktion_side_20260421_185427.csv,2026-04-21 18:54:27,2026-04-21
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260421_185427.csv,2026-04-21 18:54:27,2026-04-21
TI 776,,,12000,6,29.04.2026,0,auction,carie_auktion_side_20260421_185427.csv,2026-04-21 18:54:27,2026-04-21
TI 8616,,,4700,11,22.04.2026,0,auction,carie_auktion_side_20260421_185427.csv,2026-04-21 18:54:27,2026-04-21
TI 102222,,,1500,1,29.04.2026,0,auction,carie_auktion_side_20260422_185624.csv,2026-04-22 18:56:24,2026-04-22
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260422_185624.csv,2026-04-22 18:56:24,2026-04-22
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260422_185624.csv,2026-04-22 18:56:24,2026-04-22
TI 47651,400,,,,N/A,,fixed_price,carie_auktion_side_20260422_185624.csv,2026-04-22 18:56:24,2026-04-22
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260422_185624.csv,2026-04-22 18:56:24,2026-04-22
TI 776,,,12000,6,29.04.2026,0,auction,carie_auktion_side_20260422_185624.csv,2026-04-22 18:56:24,2026-04-22
TI 102222,,,1500,1,29.04.2026,0,auction,carie_auktion_side_20260423_185243.csv,2026-04-23 18:52:43,2026-04-23
TI 11062,,,900,2,03.05.2026,0,auction,carie_auktion_side_20260423_185243.csv,2026-04-23 18:52:43,2026-04-23
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260423_185243.csv,2026-04-23 18:52:43,2026-04-23
TI 25725,,,700,1,03.05.2026,0,auction,carie_auktion_side_20260423_185243.csv,2026-04-23 18:52:43,2026-04-23
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260423_185243.csv,2026-04-23 18:52:43,2026-04-23
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260423_185243.csv,2026-04-23 18:52:43,2026-04-23
TI 776,,,12000,6,29.04.2026,0,auction,carie_auktion_side_20260423_185243.csv,2026-04-23 18:52:43,2026-04-23
TI 102222,,,1500,1,29.04.2026,0,auction,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 11062,,,900,2,03.05.2026,0,auction,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 152777,200,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 209333,200,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 22084,600,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 25725,,,700,1,03.05.2026,0,auction,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 27491,550,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 31426,450,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 35940,450,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 42902,450,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 51406,350,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 54801,350,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 62518,350,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 65719,350,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 776,,,12000,6,29.04.2026,0,auction,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 92719,350,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 98674,300,,,,N/A,,fixed_price,carie_auktion_side_20260424_183457.csv,2026-04-24 18:34:57,2026-04-24
TI 102222,,,1500,1,29.04.2026,0,auction,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 11062,,,900,2,03.05.2026,0,auction,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 152777,200,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 209333,200,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 22084,600,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 25725,,,700,1,03.05.2026,0,auction,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 27491,550,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 31426,450,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 35940,450,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 51406,350,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 54801,350,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 62518,350,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 65719,350,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 776,,,12400,7,29.04.2026,0,auction,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 92719,350,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 98674,300,,,,N/A,,fixed_price,carie_auktion_side_20260425_183324.csv,2026-04-25 18:33:24,2026-04-25
TI 102222,,,1500,1,29.04.2026,0,auction,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 11062,,,900,2,03.05.2026,0,auction,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 209333,200,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 22084,600,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 25725,,,700,1,03.05.2026,0,auction,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 27491,550,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 31426,450,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 35940,450,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 51406,350,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 54801,350,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 62518,350,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 65719,350,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 776,,,12500,8,29.04.2026,0,auction,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 92719,350,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 98674,300,,,,N/A,,fixed_price,carie_auktion_side_20260426_183417.csv,2026-04-26 18:34:17,2026-04-26
TI 102222,,,1500,1,29.04.2026,0,auction,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 11062,,,1200,3,03.05.2026,0,auction,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 209333,200,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 22084,600,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 25725,,,700,1,03.05.2026,0,auction,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 27491,550,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 31426,450,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 35940,450,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 54801,350,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 62518,350,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 65719,350,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 776,,,12500,8,29.04.2026,0,auction,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 92719,350,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 98674,300,,,,N/A,,fixed_price,carie_auktion_side_20260427_190155.csv,2026-04-27 19:01:55,2026-04-27
TI 102222,,,1500,1,29.04.2026,0,auction,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 11062,,,1200,3,03.05.2026,0,auction,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 209333,200,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 22084,600,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 25725,,,700,1,03.05.2026,0,auction,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 27491,550,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 31426,450,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 35940,450,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 54801,350,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 62518,350,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 65719,350,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 776,,,12600,9,29.04.2026,0,auction,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 92719,350,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 98674,300,,,,N/A,,fixed_price,carie_auktion_side_20260428_191559.csv,2026-04-28 19:15:59,2026-04-28
TI 11062,,,1200,3,03.05.2026,0,auction,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 115,,,3000,0,10.05.2026,0,auction,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 209333,200,,,,N/A,,fixed_price,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 25725,,,700,1,03.05.2026,0,auction,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 273732,,,600,0,10.05.2026,0,auction,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 31426,450,,,,N/A,,fixed_price,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 35940,450,,,,N/A,,fixed_price,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 54801,350,,,,N/A,,fixed_price,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 62518,350,,,,N/A,,fixed_price,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 65719,350,,,,N/A,,fixed_price,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 74851,300,,,,N/A,,fixed_price,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 92719,350,,,,N/A,,fixed_price,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 98674,300,,,,N/A,,fixed_price,carie_auktion_side_20260429_190527.csv,2026-04-29 19:05:27,2026-04-29
TI 11062,,,1200,3,03.05.2026,0,auction,carie_auktion_side_20260430_190336.csv,2026-04-30 19:03:36,2026-04-30
TI 111457,200,,,,N/A,,fixed_price,carie_auktion_side_20260430_190336.csv,2026-04-30 19:03:36,2026-04-30
TI 115,,,20500,5,10.05.2026,0,auction,carie_auktion_side_20260430_190336.csv,2026-04-30 19:03:36,2026-04-30
TI 209333,200,,,,N/A,,fixed_price,carie_auktion_side_20260430_190336.csv,2026-04-30 19:03:36,2026-04-30
TI 25725,,,700,1,03.05.2026,0,auction,carie_auktion_side_20260430_190336.csv,2026-04-30 19:03:36,2026-04-30
